"V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64"
"35" 0.784312418 0.559844333 0.942854763 0.997243794 1.313347253 1.907436585 1.702837177 1.455890384 1.450090419 1.43596509 1.318604212 1.053301066 1.570946533 0.280355297 -0.077205071 1.364866414 1.342368597 1.930071085 1.271220153 NA 1.732062542 1.482672153 1.220652915 0.808883679 0.648045207 1.407958001 1.422939645 0.971006164 1.487993181 1.03346914 1.329485886 1.585104235 0.849894486 1.212446798 1.335606147 1.399383326 NA 0.918208891 1.022163117 1.024822215 1.336526219 1.984045108 1.637305966 1.208900643 0.234755867 0.951503424 1.037941832 1.09767852 1.306547443 1.356608051 1.1928613 1.64929304 1.164836888 1.715472201 1.29759975 NA 1.267961174 0.750094461 1.373538348 1.734765748 1.611535711 1.754784233 1.791209318
"36" 1.422119894 1.047178634 1.048406122 0.58650807 1.195224651 1.223657778 1.681665546 1.345159818 1.831813169 1.466213984 1.012981776 0.649404258 0.829119342 -0.1537341 NA 0.58589599 0.896169654 0.94004632 1.303102951 0.727596915 1.003275442 0.654042461 NA 0.492620919 0.338470239 -0.22614806 0.182654835 0.200325181 0.547543207 0.461341219 -0.010252377 -0.046462874 0.808750064 0.565938614 0.791180921 0.510905621 0.452094209 0.848525678 -0.430475271 0.354382318 1.047248816 -0.122506675 0.660933858 0.613183636 NA 0.257892744 0.265973129 0.714566148 0.189297171 0.205305393 -0.017960325 0.207989304 0.976180966 0.741222804 0.687983874 0.527623742 0.897882332 0.689339942 0.506034163 -0.008334637 0.693697029 0.45139404 -0.230042293
"37" -0.874429278 0.553540226 -0.291823972 -0.720312849 -0.46473752 -0.268010173 -0.078177781 -0.453185844 -0.379358861 -0.19650162 -0.152335661 -0.517011383 -1.599982754 0.461467298 -0.696753676 -1.034511363 -1.165393322 -0.908818717 -0.80430223 -0.413094135 -1.161552088 -0.784166579 -1.16315081 NA -1.255266099 -1.014730805 -0.392302122 -0.664559724 -1.065370955 -0.438039954 -1.38469564 -1.445195469 -0.02081514 0.120977927 0.166700176 -0.846997905 -0.311838162 -0.568454737 -1.759679576 0.804822714 -0.876108942 -1.861752841 -1.379914754 -0.153267736 0.071669287 0.178982656 -0.468564665 -0.374257181 -0.102254234 -0.673540651 -0.574298047 0.053256366 -0.009848336 -0.270235159 -0.168655366 0.362348817 0.170248976 NA 0.083329608 -0.420832585 0.729141541 NA -0.450985623
"38" -1.226559303 -1.052683357 -1.753885817 -0.082078111 -1.876011022 -0.931150595 -1.887169654 NA -2.037915795 -2.995732274 NA -0.091019398 0.216320326 -0.869407146 -0.173639356 -0.050451544 -0.438660013 -0.427404016 -0.457284857 -0.363411872 -0.494132401 -0.717439873 -0.652005237 -1.276185138 -0.88116493 -1.255266099 -0.791863154 -0.201993793 -1.121471583 NA -1.926205566 -0.841647189 0.242867744 -0.620826519 -0.628671161 -0.666310527 0.398306211 -0.581605806 -1.103825856 -0.23483665 NA -0.659325632 NA -0.547662514 0.724209706 -0.692947201 -0.828966904 -0.968637212 -1.264076728 0.145052272 -0.71621112 NA -1.0761661 -0.746969987 -0.536143432 -1.663894098 NA -0.400029906 -0.326422901 -0.528141346 -1.526476392 -0.823711551 -1.598497972
"39" -1.15327969 -0.045939232 -0.514331763 -0.937769764 -0.517850239 -1.050965635 -0.577321615 -0.585010522 -0.484670666 -0.560716393 NA -0.687165109 -0.363555705 -0.473529839 -0.462670582 -0.55321134 NA -0.400477567 -0.698561813 -0.523742016 -0.76035593 -0.265529268 -1.587187303 -0.941864983 -1.263722809 -1.228607085 -0.800732391 -0.621384814 -1.122085645 0.12777737 -1.454573202 -1.87470639 0.02849027 -0.008132983 -0.366004039 -1.250365844 -0.632616681 -0.093871216 -0.871556401 -0.879717752 -0.015722961 -0.709073331 -0.660292844 -0.316081547 -0.552342304 -0.653157532 -1.041003976 -0.810580277 -1.024154378 -1.125469743 -1.373180722 -0.480781502 -0.14745647 -0.876108942 -0.532560116 -0.176140698 0.01960653 -0.374984401 -0.227026079 -1.140998005 -0.096180558 -0.853550702 NA
"40" -1.595042032 -1.935168053 -1.383498274 NA -0.673736787 -0.340239323 -0.708666992 -0.747814582 -0.557742544 -1.256670593 -1.315276874 NA -1.160274949 -1.763172012 -1.074700469 -1.543650172 -0.273647683 -0.966006324 -1.258781041 -1.544118446 -1.345152418 -1.272608597 -0.540426094 -1.229290612 -1.524178068 -1.17409043 -1.714798428 -0.351261054 -1.021095846 -0.796066235 -1.592580795 -1.20764621 -1.899790213 -2.251891979 -2.311625838 -1.250365844 -1.695540611 -0.967320903 NA -0.535459905 -1.197328262 -1.554949727 -0.919295241 -0.567748771 -0.826678573 -1.194682757 -1.316022308 -1.216382824 -0.896978421 -0.786140047 NA -0.843272639 -0.889648801 -1.106543659 -0.598382604 -1.197990733 -0.644547511 -0.857314527 -1.013627965 -1.306374738 -0.837941765 -0.942121492 -1.210661792
"41" -2.123602437 -0.388018195 -0.898205264 -1.161232651 -1.216045386 -1.467070671 -1.029179514 -1.294627173 -1.165714092 -1.462743533 0.174709324 -0.004912044 -0.587706668 1.212060015 0.852839619 -1.238219243 -0.874429278 0.324255053 NA 0.700519935 -0.261364764 -0.792304752 -0.954511945 NA -1.780226233 -1.763755273 -1.189412653 -0.502361545 NA -0.632804952 -1.545524587 -1.340938659 0.51234447 1.345264012 -0.001300846 -1.454573202 0.016857117 -0.042072776 -0.629046255 -0.854490331 0.238938157 -1.271894821 -0.270235159 -1.448595387 -0.897959775 -1.53433044 -1.434224895 -0.859201765 -1.485010334 -1.197990733 -1.140372223 NA -0.897714346 -1.37634403 -1.083231187 NA -1.275110832 -0.225145554 -0.238130294 -0.252829862 -0.493804639 0.345502767 -0.905598102
"42" 1.098712284 1.039534387 0.965118991 0.979152849 1.301580343 1.698126216 1.725316914 1.490136224 1.659332229 NA 1.263420263 1.149115271 0.998570935 0.499623109 0.231667122 1.094336494 0.449354394 0.906361601 0.405931666 0.159649818 1.022163117 0.60475303 0.745597306 1.568990848 0.392785055 1.248008828 1.037764725 1.019533006 0.873591977 0.793580578 0.722463235 0.887808949 1.305084306 0.276873874 0.515813165 1.21146467 1.458824303 0.925646827 0.952121089 0.679149671 0.937817362 1.272817665 1.459173007 1.152784768 1.164462449 1.012836512 1.098378928 1.225333041 1.529853433 1.477573701 1.78350886 1.400123299 1.443288873 1.128915151 1.65508027 1.181236277 1.440995592 1.160020917 0.889494909 1.011673636 1.444563269 1.065227845 0.751840527
"43" -2.600991129 -2.341325921 -2.191043718 -1.200977295 0.33475648 0.152120048 NA 0.27140024 0.027712439 0.216320326 -2.193730688 -2.166307475 -2.288682188 -2.178599113 -1.085893516 -1.64454709 -1.210997419 -1.402017322 -1.38230234 NA -1.512765025 -1.33142746 -1.083822203 0.307116985 -1.360626614 -0.690949597 0.837810137 0.450374737 -0.250001006 -2.044846897 0.770015625 0.033531483 -1.505979204 NA -1.677716753 -1.038740892 -1.797576355 NA -1.341320996 -1.752731082 -2.167180456 -0.240798487 -1.798784084 -1.53433044 -1.541312083 -1.293168383 NA 0.619608277 0.17756024 0.125751205 0.003394233 -0.686370196 -0.232058169 -0.209240646 -0.022245609 -1.835084594 -1.634243031 -1.673443242 -1.571660548 0.130062884 -0.203953857 0.415547443 0.167123313
"44" -0.220148042 -0.392894451 -0.542144307 -0.025317808 -0.833559334 -0.743388397 -1.998783639 -0.917041013 -0.975775379 -1.028340236 -0.180802711 -0.47997316 -0.839329691 -0.62064049 -0.880682304 -0.675503745 -0.792525625 -0.49265832 -0.736681183 -1.829461336 -0.920549789 -1.246532419 -0.550433078 -1.342851803 -1.137873003 -0.288615842 -0.642644198 -1.150116132 -1.041287222 1.096042323 -1.139434283 -0.530178352 -0.080234393 -0.557567886 -0.656044093 -0.319516796 -0.711107506 -0.814411268 -0.616000971 -0.811030221 -1.034792776 -0.976571663 -1.281934346 -0.268271679 0.16847615 0.01400152 -0.450985623 0.044782143 -0.491022996 -0.201259758 0.062129371 -0.54818141 -1.149800325 -1.144760945 -0.743598724 -0.149196306 -0.657201054 -0.317866404 0.053825087 -0.568101692 -0.372804326 -0.312794773 -0.995063413
"45" -0.118783536 0.011038847 0.173448978 -0.224644677 -0.565809932 -0.750140902 -0.533071233 -0.570044983 -0.188017749 -0.009545413 0.460836741 -0.690550555 1.093901209 0.694146681 -0.62064049 -0.290084957 -0.480619782 -0.221769496 -0.520034563 -0.272202502 -0.360539545 0.436963775 -0.22614806 -0.447068658 -0.808558032 -0.586807145 -0.800732391 -0.170788321 -0.143985851 0.73419315 -1.765507098 -0.658166212 0.343802448 -0.286749174 -0.280375497 -0.625675465 -0.084469157 -0.264095763 -0.472727335 0.790364631 -0.330033013 -0.009040745 -1.242713633 0.769367206 0.079365555 0.921238472 -0.018367657 -0.74675895 -0.28595024 -0.109033921 -0.254247296 0.401189313 0.610471844 0.234914007 -0.519530064 -0.861329174 -0.376003398 -0.737517128 -0.393487131 -0.804972996 -0.656815251 -0.587526699 -0.863698282
"46" 0.846597615 0.702651868 0.67620446 0.136015804 0.724694296 0.297954134 0.975879523 0.738837306 1.271444519 1.340956979 0.517483411 0.476855104 0.468126869 -0.072893326 -0.209487225 -0.372949516 -0.003205131 -0.121828708 0.056096739 0.106969221 -0.203953857 -0.086756864 0.2169645 0.799217444 -0.532560116 0.669417854 0.047360571 NA 0.72947911 0.56650628 -0.436027414 0.27543235 0.610471844 0.16627686 0.23594131 -0.0927734 0.554631961 -0.019182819 0.612208238 -1.060161102 0.465116708 0.439351104 0.280128617 0.456601724 1.311813242 0.502168257 0.767744319 0.332822728 0.58455924 1.361745488 0.168222632 0.618854576 1.162744477 0.990730078 1.193407184 0.836208023 0.75381886 0.341886127 0.444365257 -0.63111179 0.533037112 0.145052272 -0.374693449
"47" 1.705511437 1.163025802 NA 0.999454717 1.072713115 1.663528291 1.360745757 1.172667878 NA 1.495305704 1.375637781 1.119590695 1.234511709 0.935387228 1.250016343 1.760870616 1.659370281 NA 1.72044247 1.295931921 2.034627213 1.826917453 1.978861249 1.767603379 1.519075472 2.318438757 1.318122581 1.176467991 1.748016546 1.086067261 1.856704158 1.589500476 1.383991712 1.100577024 1.122133484 1.624050625 1.311112736 1.342812583 1.667631346 1.019893704 1.666649658 2.045354628 1.604083604 1.375915689 1.088696624 NA 1.389514172 1.38231144 1.702782525 NA 1.673032238 NA 1.389539091 NA 1.451098472 1.386369358 -1.848964943 1.383490434 1.385669166 1.625035633 1.496761814 1.720120242 1.538886684
"48" 0.215030731 0.024497472 0.932085338 0.691245373 NA 0.040949986 -0.718464989 NA -0.912547746 -0.339817827 1.316006008 0.583332315 0.741508681 1.651865018 0.88397413 0.615077525 0.718083666 1.100144448 1.348540572 0.357044876 1.127361702 1.319620228 0.797912519 -0.944690206 -0.775876828 0.124692444 -0.118445755 -0.342631164 -0.253087428 1.065882464 -0.949330586 -0.574830954 0.960422443 1.207107885 0.741508681 0.224342832 0.247562956 0.359770149 0.410386312 NA 0.713880747 -0.418246443 -1.272608597 0.779600068 0.499319684 0.381445602 0.288706547 0.470815799 -0.351829559 -0.287948775 0.599989682 0.076034686 0.54598039 0.072134598 -0.025625548 0.907693885 0.479892077 0.566108947 1.270715145 -0.089268468 1.287550794 0.181487876 0.192271888
"49" 1.027080483 0.88673833 0.86103169 0.823824504 0.721637451 1.341009297 1.774528532 0.509404615 1.332497937 0.861707822 1.295959285 NA 1.348774201 1.692859521 1.420816554 1.061740814 1.307711005 2.039946791 1.915657106 0.644901868 1.853904503 1.336132006 2.149527149 1.687583437 0.490724952 0.702602339 1.337104117 -0.051503843 1.674045181 0.774957556 1.124280035 1.833365157 1.272817665 0.946858733 NA 1.099911444 0.743127113 1.272481559 1.5246858 1.325402516 1.777576025 -0.812832024 -0.742127363 1.213665676 1.296479057 1.345810851 1.409864393 -0.802515718 1.760354798 1.544664697 1.818450084 1.599751147 1.264380932 1.634676717 1.57990611 1.576852735 -1.901797574 1.128268174 0.979903825 1.238606088 1.308224706 1.258716639 1.353719515
"50" -3.007804855 -2.037915795 -1.976163192 -2.106196279 -1.817077277 -2.451085101 -1.503277717 -1.849600469 -2.068303797 -1.834458224 -1.1248536 -1.173766962 -0.724018844 -0.925583779 -1.671313316 -2.134531508 -1.197328262 -1.520511703 -2.259525604 -0.677077 -1.995835958 NA -1.707602161 -1.657578288 NA -1.694995801 -1.786175091 -0.738353773 -1.963972292 -1.719252778 -2.058071516 -3.146555163 -0.823711551 -0.308429146 -0.544727175 -0.882614206 -0.73334437 -0.643785751 -1.766676689 -1.428784413 -0.212698294 -0.276148837 -0.439901285 -1.835084594 -1.621004549 -1.364141556 -2.219163485 -1.866914143 -2.675099101 -2.53451715 -1.928954708 -2.394700382 -2.248096908 -2.915074371 -2.706052198 NA -2.264326381 -2.316684017 -1.9618363 -3.059737604 -1.915963073 NA -2.141316945
"51" 1.706437573 0.763559045 0.690744296 0.711625402 1.15857787 1.046265808 0.902394627 1.402315337 1.71983373 1.681665546 1.273041673 1.308711126 0.983687664 -0.343476711 0.314956715 0.516290663 0.37939488 1.017835979 1.461216288 0.524491815 0.798272669 0.570753532 0.158626363 1.623971782 1.362795411 1.561654242 1.451894818 1.343621697 1.583155537 0.580482275 NA 1.558902226 0.672842427 0.744315467 0.746545757 1.686584122 0.749858272 0.750472247 1.405949919 0.584726432 1.065572435 0.754571483 1.11189041 0.817663055 1.208930495 1.081296566 NA 1.513103208 1.65483184 1.342838693 1.203482684 0.928851514 1.280016758 1.557976183 0.670134406 1.561843034 1.388691486 1.011673636 0.589063627 0.848568481 1.551596913 1.633291148 0.611231887
"52" -0.471604911 -0.275753502 -0.194070304 -0.502361545 -0.113840816 -1.678252228 -1.226900309 -0.199793303 -1.07382212 -0.198328995 -0.109033921 -0.223268559 -0.297732408 -0.502196297 -0.372514008 -0.530178352 NA -0.200281882 -0.154084015 -0.853550702 -0.858965665 0.084892467 -0.241816817 -0.913793852 -1.058718725 -0.895753081 -1.569256123 -0.230545881 -1.903808973 -0.806763907 -1.342468882 -1.87470639 -0.877550904 -0.403467105 -0.318416232 -0.861329174 -0.519698202 -0.644357016 -1.354020801 -1.33142746 0.120534802 -1.794563397 -1.394326533 -0.839329691 -0.760142049 -1.318635713 -1.74869998 -2.632479014 -1.396748819 -1.137249172 -1.173766962 -1.205640861 -0.968900682 NA -1.745257636 -0.698964066 -0.878994947 -0.375275437 -0.687960654 -1.301585633 -1.365707728 -0.927098931 -0.733760863
"53" 0.763326015 0.184652172 0.584280526 NA 1.073704653 0.09430968 -0.10413904 1.043099579 0.7626266 1.245364237 0.839323291 0.772928316 0.967021868 -1.407722309 0.725275494 0.369699752 0.048027969 0.290129076 0.410916887 NA 0.261440761 0.085718875 0.736829082 0.956779871 0.598506776 0.352064331 0.016266973 0.000299955 0.522062256 0.220339624 0.971876799 0.368870278 1.047213726 0.010148331 0.692597029 0.856413331 0.758185577 -0.287415441 0.3587927 0.201225087 0.503196597 0.518912834 1.093599747 -0.271939966 0.028198654 0.357604512 NA -0.532389802 0.554746811 0.528861986 0.076312683 0.172018664 0.461908452 0.704284925 -0.859201765 0.49054128 0.277101293 0.29817681 NA -0.036975236 0.187972228 0.324182743 -0.54283242
"54" -1.630150954 -1.322005871 -1.420885806 -1.130412601 -2.021927636 -2.407945609 -2.220083871 -2.066722769 -1.940027486 -1.257373581 NA -1.174737679 -1.178629997 -1.705948813 -1.444771291 -1.666008264 -1.070024832 -1.190398684 -1.664950622 -0.718259881 -1.520511703 -1.246532419 -0.756939314 -1.172474137 -0.413094135 0.236336145 -1.496555755 0.327431492 -1.634243031 0.238150383 -1.171828351 -2.357041279 -0.002002003 -0.440056553 -0.269056608 -0.618039708 -0.707246105 NA -1.610939039 -0.938791997 -0.68299885 -3.399199379 -1.300116665 -1.507784259 NA -1.323131786 -2.669310373 -2.682382454 -2.392509801 -1.949817774 -1.989235274 -1.659679129 -1.608438412 -1.641444709 -2.404617819 -1.274395269 -1.595042032 -1.342086107 -1.006762635 -2.609110253 -2.803460386 -2.210917904 -2.197324582
"55" 1.277371954 1.629573818 1.466906138 0.902881225 0.927111971 NA -1.456716825 0.813726304 -0.69254736 0.454509208 1.229289612 1.020938994 0.749574772 0.395886042 0.328512067 0.163223681 0.560529656 0.947944426 0.357814295 NA -0.351261054 0.36179183 0.550315531 0.739839909 0.574307337 1.068324888 0.541102615 0.841222299 0.162543929 1.091688374 -0.191160506 1.099078847 1.073157719 1.062812385 0.853521312 1.067362391 0.787183822 0.358303617 0.768532908 0.055813065 0.32215596 -0.455548608 0.350445582 NA 1.471485332 1.309872175 0.908298882 -0.296521021 1.193073623 1.451871405 1.151584173 NA 1.026507437 1.417720351 0.68122641 1.595886505 1.504366244 NA 1.346903634 0.869995453 0.390892779 0.87120968 0.669622636
"56" 0.820484429 -0.03035612 -0.02891401 0.793444902 -0.164403056 -0.207393241 -0.875868817 -0.189225333 0.430482871 0.552217056 -0.136736524 0.740269288 -0.084142768 -0.762711644 -0.811255269 -0.391858105 -0.569161201 0.212769931 0.064100925 -0.475780282 -0.356532097 -0.559665789 0.498408854 NA -0.235595759 0.364087404 0.317726194 0.441668453 0.55583723 NA 0.304022832 0.620253855 0.017839918 -0.425871918 -0.267226064 0.587619984 -0.47032368 -0.624554389 0.221702514 -0.740658163 -0.290753451 0.644429514 0.429507103 0.752170521 0.032563991 0.077886539 0.773666698 0.708331316 0.500350955 0.053635549 0.341530849 0.280355297 -0.225772003 0.359072069 -0.543348816 1.206868607 0.540869745 0.687933614 0.506576609 0.088926209 1.135169201 0.876717957 -0.489227224
"57" 1.70294647 1.654028796 1.460311258 1.095139599 1.177084533 1.305545154 1.516598677 1.361745488 1.718919923 1.442509274 1.365887551 1.689135945 1.517498047 0.968503603 1.391431145 1.452199136 1.599650168 1.837385904 1.811300624 NA 1.582005049 1.631238542 1.837783908 1.872248231 1.000374494 1.288957128 1.366397729 1.254447264 0.907855253 1.167422921 0.651856326 1.346253312 1.470911207 1.550727707 1.413958165 1.181849887 1.720889838 NA 1.422746823 0.630580048 1.349241297 0.431847349 1.236749724 1.441563491 1.427100356 1.194467774 1.507183678 0.358233728 1.562597846 1.481581813 1.720424572 1.389663679 1.309521302 1.690427864 1.635962991 1.331996558 NA 1.368766644 1.550600443 1.524424538 1.128073999 1.687990279 1.782584171
"58" -3.139602644 -2.605042451 -2.508380006 -1.361406646 0.869282978 1.127653158 0.634564223 0.951735093 0.933541085 0.949454678 -2.049494465 -2.548485631 -1.516858731 -2.237734121 -1.182211313 -1.020540753 -1.559220196 -0.901155844 -1.500583508 -1.612944052 -1.488548595 -1.692276191 -0.943661929 1.015085742 -1.185478222 -0.963644428 NA 0.039220713 0.675034125 -2.452245868 1.222716047 0.231032353 -1.767847649 -2.350725468 -2.236797353 -1.850872734 -2.409057338 -1.336742582 -1.236495996 -1.695540611 -1.95970486 -2.362335097 -2.199126385 -1.887169654 -1.989966535 -2.245260026 0.708971316 0.925963797 1.024786328 0.890152074 1.006423898 0.491336947 0.367832467 0.230079442 0.770524802 -1.623029866 -1.975441952 -1.617974244 -1.857258451 0.885996459 0.745597306 0.717742227 0.844364992
"59" 1.251819667 NA 1.337917861 1.002064677 1.073465406 0.643956936 1.354932685 1.18237116 1.121775277 1.526556179 1.152942633 1.314852064 0.96941435 0.273228116 0.990135812 0.524018218 1.113993391 0.835471056 1.128429957 1.093264682 0.627274436 0.603277176 1.466767745 1.047599657 0.794936326 1.433750302 0.445454756 0.897474818 0.432171951 0.709955132 0.654406352 0.5465016 -2.121931593 1.18053016 1.359411226 1.078817661 1.388940856 0.910192173 0.893717871 0.587786665 1.19049235 0.308880784 1.393915248 0.690343253 1.12073249 1.090109576 0.816779741 -0.140412154 0.661656513 1.09630964 NA 0.670850446 0.931691529 0.992473693 0.867100488 1.314986312 1.022486898 1.331045887 0.99061868 0.85143216 0.282166892 NA 0.800206253
"60" 1.496963262 0.768996493 1.427652212 0.832865644 1.31105883 1.776036509 1.883122475 1.508334987 1.871663706 1.703256071 1.214259712 1.303890535 1.323673999 0.216320326 NA 1.696807559 1.382587499 1.45856851 1.555973843 1.382060411 1.32255552 0.721588854 1.563058839 2.3459702 1.837385904 2.169476468 1.515303042 1.410450244 1.883517895 0.906280799 2.672947929 1.999816455 1.014542037 1.360001719 1.034571422 1.642311603 1.232414478 1.365045188 1.461448215 1.109057547 1.488106087 2.294492436 2.17554686 1.436939946 1.30689936 1.877065226 1.643839339 1.613410013 1.826015958 1.56289123 1.954997307 1.714158223 1.439858824 1.765757667 1.766441661 1.690796677 1.845426611 1.313293468 1.189823169 1.516005968 1.558291976 1.817281006 1.768183733
